Time,Id,AI1529BiasMatchSeriesPos,AI1526BiasMatchShuntPos,ArMwMfcFlow_Act,NF3MfcFlow_Act,NF3DopeMfcFlow_Act,ArTopMfcFlow_Act,SIH4TopMfcFlow_Act,H2TopMfcFlow_Act,HeTopMfcFlow_Act,ArSideMfcFlow_Act,SIH4SideMfcFlow_Act,HeSideMfcFlow_Act,H2SideMfcFlow_Act,O2MfcFlow_Act,DomeHeaterTempSide,DomeHeaterTempGsh,DomeHeaterTempTop,DomeHeaterTempCnt,HxWaterResistivity2nd,HxWaterResistivity1st,HxWaterTemp2nd,HxWaterTempWall,RpsDeliveredPower,LLBPressure,LLAPressure,EchuckVoltage,OuterIhcFlow,OuterIhcPressure,InnerIhcFlow,InnerIhcPressure,ForelinePressure,TurboThrottleValveStep,RoughThrottleValveStep,RFBiasReflPwr,RFBiasFwdPwr,RFSideReflPwr,RFSideFwdPwr,RFTopReflPwr,RFTopFwdPwr,RecipeStepNum,WaferCountPMCounter
2022-11-21T16:21:32.585-07:00,1,5935,4230,-6,0,0,20,-331,0,-2,220,-2,-2,2,250,1.24,1.27,1.23,1.2,3300,3300,45,80,61,512785,13,-3,6.25,11998,4.05,8988,156000,100000,50000,0,1,120,5625,27,3551,7,92
2022-11-21T16:21:33.576-07:00,1,5935,4230,-6,0,0,20,-333,0,-2,220,-2,-2,2,250,1.24,1.27,1.23,1.2,3300,3300,45,80,64,573585,14,-1,6.24,11998,4.04,8998,156000,100000,50000,0,3,119,5627,27,3548,7,93
2022-11-21T16:21:34.584-07:00,1,5930,4230,-6,0,0,20,-327,0,-2,220,-2,-2,2,250,1.24,1.27,1.23,1.2,3198,3300,45,80,64,749903,14,-1,6.24,12006,4.04,8998,151000,100000,50000,0,6,120,5627,26,3546,7,92
2022-11-21T16:21:35.576-07:00,1,5930,4230,-6,0,0,20,-327,0,-2,220,-2,-2,2,250,1.24,1.27,1.23,1.2,3198,3300,45,80,64,749903,14,-1,6.24,12006,4.04,8998,151000,100000,50000,0,6,120,5627,26,3546,7,92
2022-11-21T16:21:36.584-07:00,1,5935,4230,-7,0,0,20,-329,0,-2,220,-2,-2,2,250,1.24,1.27,1.23,1.2,3198,3300,45,80,67,799237,14,0,6.24,12006,4.04,8998,156000,100000,50000,0,6,120,5627,26,3548,7,92
2022-11-21T16:21:37.575-07:00,1,5930,4230,-7,0,0,20,-333,0,-2,220,-2,-2,2,250,1.24,1.27,1.23,1.2,3300,3300,45,80,67,804522,14,-1,6.24,12006,4.04,8998,156000,100000,50000,0,3,120,5627,27,3548,7,91
2022-11-21T16:21:38.582-07:00,1,5935,4225,-6,0,0,20,-329,0,-2,220,-2,-2,2,250,1.24,1.27,1.23,1.2,3300,3300,45,80.1,61,808065,14,-3,6.24,12006,4.04,8998,161000,100000,50000,1,3,119,5627,27,3553,7,92
2022-11-21T16:21:39.573-07:00,1,5935,4230,-7,0,0,20,-331,0,-2,220,-2,-2,2,250,1.24,1.27,1.23,1.2,3300,3300,45,80.1,61,808065,14,0,6.25,12006,4.05,8998,151000,100000,50000,0,6,119,5622,27,3553,7,92
2022-11-21T16:21:40.579-07:00,1,5930,4230,-6,1,0,20,-327,0,-2,220,-2,-2,2,250,1.24,1.27,1.23,1.2,3198,3300,45,80,67,808065,14,-1,6.25,11988,4.04,8998,161000,100000,50000,0,3,119,5625,27,3555,7,92
2022-11-21T16:21:41.586-07:00,1,5930,4230,-7,1,0,20,-331,0,-2,220,-2,-2,2,250,1.24,1.27,1.23,1.2,3198,3300,45,80,64,808065,15,-1,6.24,11998,4.05,8988,151000,100000,50000,0,3,119,5627,27,3553,7,92
2022-11-21T16:21:42.576-07:00,1,5935,4225,-6,0,0,20,-331,0,-2,220,-2,-2,2,250,1.24,1.27,1.23,1.2,3300,3300,45,80,,804522,15,-1,6.24,11998,4.04,8998,151000,100000,50000,0,3,119,5622,27,3553,7,92
2022-11-21T16:21:43.583-07:00,1,5935,4230,-6,0,0,20,-331,0,-2,220,-2,-2,2,250,1.24,1.27,1.22,1.2,3300,3300,45,80.1,64,804522,15,0,6.24,12006,4.04,8998,156000,100000,50000,0,3,119,5627,27,3555,7,92
2022-11-21T16:21:44.574-07:00,1,5925,4230,-6,0,0,20,-335,0,-2,220,-2,-2,2,250,1.24,1.27,1.22,1.2,3300,3300,45,80.1,67,804522,15,0,6.25,12006,4.04,8998,151000,100000,50000,0,3,120,5627,26,3553,7,92
2022-11-21T16:21:45.581-07:00,1,5930,4230,-6,0,0,20,-331,0,-2,220,-2,-2,2,250,1.24,1.27,1.22,1.2,3198,3300,45,80.1,67,808065,15,-1,6.25,11988,4.04,8998,156000,100000,50000,0,3,119,5625,27,3548,7,92
2022-11-21T16:21:46.586-07:00,1,5930,4230,-6,0,0,20,-331,0,-2,220,-2,-2,2,250,1.24,1.27,1.22,1.2,3198,3300,45,80.1,67,808065,15,0,6.24,11998,4.05,8998,156000,100000,50000,0,1,119,5625,27,3553,7,92
2022-11-21T16:21:47.578-07:00,1,5940,4230,-6,1,0,20,-337,0,-2,220,-2,-2,2,250,1.24,1.27,1.22,1.2,3300,3300,45,80.1,64,813409,16,0,6.25,11998,4.05,8988,161000,100000,50000,0,1,119,5627,27,3553,7,92
2022-11-21T16:21:48.584-07:00,1,5935,4230,-6,0,0,20,-331,0,-2,220,-2,-2,2,250,1.24,1.27,1.22,1.2,3300,3300,45,80.1,64,813409,16,0,6.24,11998,4.05,8988,156000,100000,50000,0,3,119,5625,27,3553,7,92
2022-11-21T16:21:49.576-07:00,1,5935,4225,-6,0,0,20,-329,0,-2,220,-2,-2,2,250,1.24,1.27,1.22,1.2,3300,3300,45,80.1,61,804522,16,-1,6.24,12006,4.05,8998,156000,100000,50000,0,6,119,5627,26,3546,7,92
2022-11-21T16:21:50.583-07:00,1,5935,4230,-7,0,0,20,-329,0,-2,220,-2,-2,2,250,1.24,1.27,1.22,1.2,3198,3300,45,80.1,64,808065,16,0,6.25,12006,4.04,8998,156000,100000,50000,0,1,119,5632,27,3553,7,92
2022-11-21T16:21:51.575-07:00,1,5935,4230,-6,0,0,20,-333,0,-2,220,-2,-2,2,250,1.24,1.27,1.22,1.2,3198,3300,45,80,64,813409,16,-1,6.24,12006,4.05,8998,151000,100000,50000,0,3,119,5627,27,3555,7,92
2022-11-21T16:21:52.582-07:00,1,5935,4230,-6,0,0,20,-329,0,-2,220,-2,-2,2,250,1.24,1.27,1.21,1.2,3300,3300,45,80.1,61,813409,16,-1,6.25,12006,4.05,8998,156000,100000,50000,0,6,119,5627,26,3555,7,92
2022-11-21T16:21:53.573-07:00,1,5935,4230,-6,0,0,20,-327,0,-2,220,-2,-2,2,250,1.24,1.27,1.21,1.2,3300,3300,45,80.1,67,808065,16,0,6.24,11998,4.04,8998,166000,100000,50000,0,6,119,5617,27,3553,7,92
2022-11-21T16:21:54.579-07:00,1,5935,4230,-6,0,0,20,-339,0,-2,220,-2,-2,2,250,1.24,1.27,1.21,1.2,3300,3300,45,80.1,64,813409,16,-1,6.24,11998,4.04,8988,156000,100000,50000,0,3,119,5622,26,3553,7,92
2022-11-21T16:21:55.587-07:00,1,5935,4225,-6,0,0,20,-325,0,-2,220,-2,-2,2,250,1.24,1.27,1.21,1.2,3198,3300,45,80.1,8,816991,16,-3,6.24,11998,4.04,8988,156000,100000,50000,0,0,0,0,1,7,8,91
2022-11-21T16:21:56.579-07:00,1,5935,4230,-6,0,0,0,-325,0,-2,-4,-2,-2,2,-3,1.24,1.27,1.21,1.2,3198,3300,45,80.1,8,804522,16,0,6.24,12006,4.05,8998,146000,100000,50000,0,1,0,2,0,7,9,92
2022-11-21T16:21:57.586-07:00,1,5930,4230,-6,0,0,0,-351,0,-2,-3,-2,-2,2,0,1.24,1.27,1.21,1.2,3300,3300,45,80.1,11,766561,17,-1,6.25,12006,4.04,8998,112000,100000,50000,0,3,0,2,1,2,9,93
2022-11-21T16:21:58.578-07:00,1,5935,4230,-7,0,0,0,-333,0,-2,-3,-2,-2,2,0,1.24,1.27,1.21,1.2,3300,3300,45,80.1,8,763200,17,0,6.24,12006,4.04,8998,97000,100000,50000,0,6,0,0,1,7,9,93
2022-11-21T16:21:59.585-07:00,1,5935,4230,-6,0,0,0,-335,0,-2,-3,-2,-2,2,1,1.24,1.27,1.21,1.2,3300,3300,45,80.1,11,763200,17,-1,6.25,11988,4.05,8988,87000,100000,50000,0,6,0,0,1,4,10,92
2022-11-21T16:22:00.577-07:00,1,5935,4230,-6,0,0,0,-333,0,-2,-3,-2,-2,2,1,1.24,1.27,1.21,1.2,3198,3300,45,80.1,11,763200,17,-1,6.24,11988,4.06,8998,68000,100000,50000,0,1,0,0,1,4,10,93
2022-11-21T16:22:01.585-07:00,1,5935,4230,-6,0,0,0,-331,0,-2,-3,-2,-2,2,1,1.24,1.27,1.21,1.2,3198,3300,45,80.1,8,1099078,17,-1,6.25,12006,4.05,8998,58000,100000,50000,0,6,0,0,1,4,10,93
2022-11-21T16:22:02.577-07:00,1,5930,4225,-6,0,0,0,-337,0,-2,-3,-2,-2,2,1,1.24,1.27,1.21,1.2,3300,3300,45,80.1,11,1189538,17,-1,6.26,11998,4.05,8988,48000,100000,50000,0,3,0,2,1,4,10,92
2022-11-21T16:22:03.584-07:00,1,5935,4225,-7,0,0,0,-337,0,-2,-3,-2,-2,2,1,1.23,1.26,1.2,1.2,3300,3300,45,80.1,8,876497,17,-1,6.25,11998,4.05,8988,39000,100000,50000,0,6,0,0,0,4,10,93
2022-11-21T16:22:04.575-07:00,1,5935,4230,-6,0,0,0,-331,0,-2,-3,-2,-2,2,1,1.23,1.26,1.2,1.2,3300,3300,45,80.1,11,648680,17,-1,6.25,11998,4.05,8998,34000,100000,50000,0,1,0,0,1,7,10,92
2022-11-21T16:22:05.581-07:00,1,5935,4225,-7,0,0,0,-333,0,-2,-3,-2,-2,2,2,1.23,1.26,1.19,1.2,3198,3300,45,80.1,8,518449,17,-1,6.25,11998,4.06,8988,19000,100000,50000,0,1,0,0,1,2,10,93
2022-11-21T16:22:06.586-07:00,1,5935,4230,-6,0,0,0,-337,0,-2,-3,-2,-2,2,1,1.23,1.26,1.19,1.2,3198,3300,45,80.1,11,436799,17,-1,6.26,11988,4.05,8988,14000,100000,50000,0,6,0,0,1,4,10,92
2022-11-21T16:22:07.576-07:00,1,5940,4230,501,2,0,0,-333,0,-2,-3,-2,-2,2,1,1.23,1.26,1.19,1.2,3300,3300,45,80.1,8,382013,18,-1,6.25,12006,4.05,8998,19000,100000,50000,0,3,0,0,1,9,11,92
2022-11-21T16:22:08.583-07:00,1,5935,4225,1994,0,0,0,-339,0,-2,-3,-2,-2,2,1,1.22,1.25,1.19,1.2,3300,3300,45,80.1,8,343024,18,-1,6.24,11988,4.05,8998,14000,100000,50000,0,6,0,2,0,4,11,93
2022-11-21T16:22:09.575-07:00,1,5930,4225,2002,0,0,0,-335,0,-2,-3,-2,-2,2,1,1.22,1.25,1.19,1.2,3300,3300,45,80.1,2884,311416,18,-1,6.24,11998,4.04,8998,263000,100000,50000,0,6,0,0,0,2,12,92
2022-11-21T16:22:10.582-07:00,1,5935,4230,1284,503,0,0,-339,0,-2,-3,-2,-2,2,1,1.22,1.25,1.19,1.2,3198,3300,45,80.1,2860,258535,18,0,6.24,12006,4.04,8998,210000,100000,50000,0,6,0,2,0,4,13,92
2022-11-21T16:22:11.574-07:00,1,5930,4230,1001,748,0,0,-337,0,-2,-3,-2,-2,2,1,1.22,1.25,1.18,1.2,3198,3300,45,80.1,4495,29709,18,-1,6.25,11998,4.04,8988,48000,100000,50000,0,6,0,0,1,4,13,92
2022-11-21T16:22:12.581-07:00,1,5935,4235,1000,750,0,0,-331,0,-2,-3,-2,-2,2,1,1.22,1.25,1.18,1.2,3300,3300,45,80.1,4469,3010,18,-1,6.24,11998,4.06,8998,19000,100000,100,0,6,0,2,0,2,13,93
2022-11-21T16:22:13.587-07:00,1,5935,4230,624,1488,0,0,-337,0,-2,-3,-2,-2,2,1,1.22,1.25,1.17,1.2,3300,3300,45,80.1,5475,455,18,-1,6.25,11988,4.06,8998,127000,100000,100,0,6,0,2,0,7,14,92
2022-11-21T16:22:14.579-07:00,1,5930,4230,500,1498,0,0,-339,0,-2,-3,-2,-2,2,1,1.21,1.24,1.17,1.2,3300,3300,45,80.1,5475,153,18,-1,6.24,12006,4,8998,459000,100000,100,0,6,0,0,0,7,14,92
2022-11-21T16:22:15.586-07:00,1,5935,4230,500,1498,0,0,-341,0,-2,-3,-2,-2,2,1,1.21,1.24,1.17,1.2,3198,3300,45,80.1,5472,95,18,-1,6.22,11988,4,8998,498000,100000,30000,0,3,0,2,0,4,14,93
2022-11-21T16:22:16.578-07:00,1,5925,4230,500,1498,0,0,-339,0,-2,-3,-2,-2,2,1,1.21,1.24,1.16,1.19,3198,3300,45,80.1,5472,60,18,-1,6.22,11988,4,8988,503000,100000,30000,0,3,0,2,0,7,14,93
2022-11-21T16:22:17.585-07:00,1,5935,4220,500,1500,0,0,-335,0,-2,-3,-2,-2,2,1,1.21,1.24,1.16,1.19,3300,3300,45,80.1,5469,43,18,-3,6.22,12006,4.01,8998,503000,100000,30000,0,0,0,2,0,7,14,92
2022-11-21T16:22:18.576-07:00,1,5930,4230,25,1919,0,0,-329,0,-2,-3,-2,-2,2,1,1.21,1.24,1.16,1.19,3300,3300,45,80.1,5498,31,19,-1,6.21,11998,4,8998,537000,100000,30000,0,6,0,0,1,7,15,92
2022-11-21T16:22:19.582-07:00,1,5930,4225,-5,1999,0,0,-335,0,-2,-3,-2,-2,2,1,1.2,1.23,1.16,1.2,3300,3300,45,80.1,5498,25,18,-3,6.2,11998,4,8988,630000,100000,35753,0,3,0,2,1,2,15,93
2022-11-21T16:22:20.587-07:00,1,5935,4225,-6,1999,0,0,-339,0,-2,-3,-2,-2,2,1,1.2,1.23,1.16,1.2,3198,3300,45,80.1,5498,21,18,-1,6.19,11998,4,8998,615000,100000,34879,0,3,0,2,1,2,15,93
2022-11-21T16:22:21.576-07:00,1,5930,4230,-6,2000,0,0,-337,0,-2,-3,-2,-2,2,1,1.2,1.23,1.16,1.19,3198,3300,45,80.1,5472,19,19,0,6.2,11988,4,8998,581000,100000,34152,0,6,0,0,1,2,15,92
2022-11-21T16:22:22.583-07:00,1,5935,4230,-6,2000,0,0,-337,0,-2,-3,-2,-2,2,1,1.19,1.23,1.15,1.19,3300,3300,45,80.1,5472,20,19,-1,6.2,11998,4,8998,556000,100000,33669,0,0,0,2,0,7,15,92
2022-11-21T16:22:23.588-07:00,1,5930,4230,-6,2000,0,0,-335,0,-2,-3,-2,-2,2,1,1.19,1.23,1.15,1.19,3300,3300,45,80.1,5475,20,19,-1,6.2,12006,4,8998,561000,100000,33513,0,1,0,0,0,4,15,92
2022-11-21T16:22:24.579-07:00,1,5935,4230,-6,2000,0,0,-337,0,-2,-3,-2,-2,2,1,1.19,1.23,1.14,1.19,3300,3300,45,80.2,5498,21,19,-1,6.21,12006,4,8988,556000,100000,33431,0,1,0,2,0,7,15,93
2022-11-21T16:22:25.585-07:00,1,5930,4230,-6,2000,0,0,-337,0,-2,-3,-2,-2,2,1,1.18,1.22,1.14,1.19,3198,3300,45,80.1,5475,22,19,-1,6.2,12006,4,8998,552000,100000,33276,0,6,0,2,0,2,15,93
2022-11-21T16:22:26.575-07:00,1,5935,4230,-6,2000,0,0,-333,0,-2,-3,-2,-2,2,1,1.18,1.22,1.14,1.19,3198,3300,45,80.1,5469,22,19,-3,6.19,11988,4,8998,552000,100000,33148,0,3,0,0,1,7,15,93
2022-11-21T16:22:27.581-07:00,1,5925,4230,-6,2000,0,0,-335,0,-2,-3,-2,-2,2,1,1.18,1.22,1.14,1.2,3198,3300,45,80.1,5472,23,19,-1,6.2,11988,4,8988,552000,100000,33047,0,6,0,0,0,7,15,93
2022-11-21T16:22:28.587-07:00,1,5940,4225,-6,2000,0,0,-337,0,-2,-3,-2,-3,2,1,1.18,1.22,1.14,1.2,3300,3300,45,80.1,5472,23,19,-3,6.2,11998,4,8998,556000,100000,32987,0,1,0,2,0,2,15,93
2022-11-21T16:22:29.578-07:00,1,5935,4225,-6,2000,0,0,-335,0,-2,-3,-2,-2,2,1,1.18,1.22,1.14,1.2,3300,3300,45,80.2,5498,24,19,0,6.2,11998,4,8998,556000,100000,32995,0,6,0,2,0,4,15,93
2022-11-21T16:22:30.585-07:00,1,5935,4225,-6,2000,0,0,-335,0,-2,-3,-2,-2,2,1,1.17,1.21,1.13,1.2,3198,3300,45,80.2,5498,24,19,-3,6.19,11998,4,8998,556000,100000,32924,0,3,0,0,1,7,15,93
2022-11-21T16:22:31.576-07:00,1,5925,4230,-6,2000,0,0,-337,0,-2,-3,-2,-2,2,1,1.17,1.21,1.13,1.2,3198,3300,45,80.2,5475,25,19,-1,6.2,12006,4,8988,552000,100000,32886,0,6,0,0,0,2,15,93
2022-11-21T16:26:07.577-07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-21T16:26:08.585-07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-21T16:26:09.576-07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-21T16:26:10.584-07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-21T16:26:11.576-07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-21T16:26:12.583-07:00,1,5935,4230,-6,0,0,36,-315,0,-2,83,-2,-2,2,1,1.2,1.2,1.19,1.2,3198,3300,45,80,8,769936,114,0,6.25,12006,4.05,8998,97000,100000,50000,0,1,0,2,0,2,3,96
2022-11-21T16:26:13.575-07:00,1,5930,4235,-7,0,0,46,-335,0,-2,586,-2,-3,2,1,1.2,1.2,1.19,1.2,3300,3300,45,80,8,769936,114,-1,6.24,12006,4.04,8988,112000,100000,50000,0,0,0,0,0,4,3,96
2022-11-21T16:26:14.581-07:00,1,5935,4230,-6,0,0,45,-329,0,-2,601,-2,-2,2,1,1.2,1.2,1.19,1.19,3300,3300,45,80,8,769936,114,-1,6.26,11998,4.04,8998,151000,100000,50000,0,6,0,0,1,9,3,96
2022-11-21T16:26:15.586-07:00,1,5935,4220,-6,0,0,45,-329,0,-2,600,-2,-2,2,1,1.2,1.2,1.19,1.19,3300,3300,45,80,5,769936,114,-3,6.24,12006,4.05,8998,166000,100000,50000,0,6,0,0,1,7,3,96
2022-11-21T16:26:16.575-07:00,1,5935,4230,-6,0,0,45,-327,0,-2,600,-2,-2,2,1,1.2,1.2,1.19,1.19,3198,3300,45,80,8,769936,114,0,6.25,11998,4.04,8998,146000,100000,50000,0,3,0,0,1,4,3,96
2022-11-21T16:26:17.582-07:00,1,5935,4225,-6,0,0,45,-325,0,-2,600,-2,-2,2,1,1.2,1.2,1.19,1.2,3198,3300,45,80,11,766561,114,-3,6.24,12006,4.05,8998,185000,100,50000,0,1,0,2,36,1402,4,95
2022-11-21T16:26:18.587-07:00,1,5930,4230,-6,0,0,45,-331,0,-2,600,-2,-2,2,1,1.2,1.2,1.19,1.2,3300,3300,45,80,11,766561,114,-1,6.24,11988,4.04,8998,185000,100,50000,0,1,0,4,39,1540,4,95
2022-11-21T16:26:19.578-07:00,1,5935,4230,-6,0,0,20,-331,0,-2,251,-2,-2,3,133,1.2,1.2,1.19,1.2,3300,3300,45,80,14,766561,114,0,6.25,12006,4.04,8998,263000,100,50000,0,6,0,0,9,1518,5,96
2022-11-21T16:26:20.585-07:00,1,5935,4225,-6,1,0,20,-335,0,-2,220,-2,-2,2,251,1.2,1.2,1.19,1.2,3300,3300,45,80,14,769936,114,0,6.24,12006,4.04,8998,190000,15000,50000,0,6,0,0,49,1559,5,96
2022-11-21T16:26:21.575-07:00,1,5940,4225,-6,0,0,20,-331,0,-2,220,-2,-2,2,250,1.2,1.2,1.19,1.2,3198,3300,45,80,23,769936,114,0,6.24,11998,4.05,8998,185000,15000,50000,0,6,31,2767,11,1516,6,96
2022-11-21T16:26:22.581-07:00,1,5935,4225,-6,0,0,20,-331,0,-2,220,-2,-2,2,250,1.2,1.2,1.2,1.2,3198,3300,45,80,23,769936,114,-3,6.25,12006,4.05,8998,185000,15000,50000,0,6,36,3039,9,1511,6,96
2022-11-21T16:26:23.586-07:00,1,5935,4230,-6,0,0,20,-327,0,-2,220,-2,-2,2,250,1.2,1.2,1.2,1.2,3300,3300,45,80,55,769936,114,-1,6.25,11988,4.04,8998,175000,15000,50000,0,6,127,5391,28,3372,7,95
2022-11-21T16:26:24.578-07:00,1,5940,4230,-7,0,0,20,-331,0,-2,220,-2,-2,2,250,1.2,1.2,1.2,1.2,3300,3300,45,80,58,769936,114,-1,6.24,11988,4.04,8998,166000,15000,50000,0,6,139,5634,26,3543,7,96
2022-11-21T16:26:25.585-07:00,1,5935,4230,-6,1,0,20,-337,0,-2,220,-2,-3,2,250,1.2,1.2,1.2,1.2,3300,3300,45,80,55,766561,114,-3,6.24,12006,4.04,8998,166000,100000,50000,1,3,136,5645,28,3555,7,96
2022-11-21T16:26:26.575-07:00,1,5935,4225,-6,1,0,20,-329,0,-2,220,-2,-2,2,250,1.2,1.2,1.2,1.2,3198,3300,45,80,58,769936,114,-1,6.24,11998,4.04,8998,166000,100000,50000,0,1,135,5645,28,3558,7,96
2022-11-21T16:26:27.583-07:00,1,5935,4230,-6,0,0,20,-329,0,-2,220,-2,-2,2,250,1.2,1.2,1.2,1.2,3198,3300,45,80,58,769936,114,0,6.25,11998,4.04,8998,166000,100000,50000,0,6,134,5634,29,3553,7,95
2022-11-21T16:26:28.574-07:00,1,5935,4230,-6,1,0,20,-331,0,-2,220,-2,-2,2,250,1.2,1.2,1.2,1.2,3300,3300,45,80,58,766561,114,-1,6.25,12006,4.04,8998,166000,100000,50000,0,1,133,5639,30,3551,7,96
2022-11-21T16:26:29.579-07:00,1,5935,4230,-7,0,0,20,-333,0,-2,220,-2,-2,2,250,1.2,1.2,1.2,1.2,3300,3300,45,80,55,769936,114,0,6.25,11998,4.06,8998,166000,100000,50000,0,1,132,5643,30,3551,7,96
