Time,Id,CimetrixGEM300Simulation/ModuleID,CimetrixGEM300Simulation/ProcessJobID,CimetrixGEM300Simulation/ProcessJobIDList,CimetrixGEM300Simulation/RCID,CimetrixGEM300Simulation/RecID,CimetrixGEM300Simulation/RecipeParameters,CimetrixGEM300Simulation/StepCount,CimetrixGEM300Simulation/StepID,CimetrixGEM300Simulation/SubstrateID,CimetrixGEM300Simulation/SubstrateIDList
2022-11-11T14:28:14.664-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",3,"Step-2","CARRIER2.04","Arr[0]"
2022-11-11T14:28:15.806-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",4,"Step-3","CARRIER2.04","Arr[0]"
2022-11-11T14:28:16.933-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",5,"Step-4","CARRIER2.04","Arr[0]"
2022-11-11T14:28:18.028-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",6,"Step-5","CARRIER2.04","Arr[0]"
2022-11-11T14:28:19.132-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",7,"Step-6","CARRIER2.04","Arr[0]"
2022-11-11T14:28:20.252-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",8,"Step-7","CARRIER2.04","Arr[0]"
2022-11-11T14:28:21.368-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",9,"Step-8","CARRIER2.04","Arr[0]"
2022-11-11T14:28:22.469-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",10,"Step-9","CARRIER2.04","Arr[0]"
2022-11-11T14:28:26.792-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",1,"Step-0","CARRIER2.06","Arr[0]"
2022-11-11T14:28:27.844-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",2,"Step-1","CARRIER2.06","Arr[0]"
2022-11-11T14:28:28.898-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",3,"Step-2","CARRIER2.06","Arr[0]"
2022-11-11T14:28:30.032-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",4,"Step-3","CARRIER2.06","Arr[0]"
2022-11-11T14:28:31.137-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",5,"Step-4","CARRIER2.06","Arr[0]"
2022-11-11T14:28:32.245-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",6,"Step-5","CARRIER2.06","Arr[0]"
2022-11-11T14:28:33.360-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",7,"Step-6","CARRIER2.06","Arr[0]"
2022-11-11T14:28:34.462-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",8,"Step-7","CARRIER2.06","Arr[0]"
2022-11-11T14:28:35.572-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",9,"Step-8","CARRIER2.06","Arr[0]"
2022-11-11T14:28:36.686-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",10,"Step-9","CARRIER2.06","Arr[0]"
2022-11-11T14:28:41.101-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",1,"Step-0","CARRIER2.08","Arr[0]"
2022-11-11T14:28:42.152-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",2,"Step-1","CARRIER2.08","Arr[0]"
2022-11-11T14:28:43.205-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",3,"Step-2","CARRIER2.08","Arr[0]"
2022-11-11T14:28:44.302-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",4,"Step-3","CARRIER2.08","Arr[0]"
2022-11-11T14:28:45.451-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",5,"Step-4","CARRIER2.08","Arr[0]"
2022-11-11T14:28:46.560-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",6,"Step-5","CARRIER2.08","Arr[0]"
2022-11-11T14:28:47.661-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",7,"Step-6","CARRIER2.08","Arr[0]"
2022-11-11T14:28:48.777-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",8,"Step-7","CARRIER2.08","Arr[0]"
2022-11-11T14:28:49.878-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",9,"Step-8","CARRIER2.08","Arr[0]"
2022-11-11T14:28:50.977-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",10,"Step-9","CARRIER2.08","Arr[0]"
2022-11-11T14:28:55.354-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",1,"Step-0","CARRIER2.10","Arr[0]"
2022-11-11T14:28:56.412-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",2,"Step-1","CARRIER2.10","Arr[0]"
2022-11-11T14:28:57.463-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",3,"Step-2","CARRIER2.10","Arr[0]"
2022-11-11T14:28:58.600-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",4,"Step-3","CARRIER2.10","Arr[0]"
2022-11-11T14:28:59.706-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",5,"Step-4","CARRIER2.10","Arr[0]"
2022-11-11T14:29:00.805-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",6,"Step-5","CARRIER2.10","Arr[0]"
2022-11-11T14:29:01.911-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",7,"Step-6","CARRIER2.10","Arr[0]"
2022-11-11T14:29:03.013-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",8,"Step-7","CARRIER2.10","Arr[0]"
2022-11-11T14:29:04.108-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",9,"Step-8","CARRIER2.10","Arr[0]"
2022-11-11T14:29:05.255-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",10,"Step-9","CARRIER2.10","Arr[0]"
2022-11-11T14:29:09.604-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",1,"Step-0","CARRIER2.12","Arr[0]"
2022-11-11T14:29:10.650-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",2,"Step-1","CARRIER2.12","Arr[0]"
2022-11-11T14:29:11.700-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",3,"Step-2","CARRIER2.12","Arr[0]"
2022-11-11T14:29:12.803-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",4,"Step-3","CARRIER2.12","Arr[0]"
2022-11-11T14:29:13.941-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",5,"Step-4","CARRIER2.12","Arr[0]"
2022-11-11T14:29:15.045-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",6,"Step-5","CARRIER2.12","Arr[0]"
2022-11-11T14:29:16.153-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",7,"Step-6","CARRIER2.12","Arr[0]"
2022-11-11T14:29:17.268-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",8,"Step-7","CARRIER2.12","Arr[0]"
2022-11-11T14:29:18.363-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",9,"Step-8","CARRIER2.12","Arr[0]"
2022-11-11T14:29:19.476-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",10,"Step-9","CARRIER2.12","Arr[0]"
2022-11-11T14:29:23.910-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",1,"Step-0","CARRIER2.14","Arr[0]"
2022-11-11T14:29:24.957-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",2,"Step-1","CARRIER2.14","Arr[0]"
2022-11-11T14:29:26.011-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",3,"Step-2","CARRIER2.14","Arr[0]"
2022-11-11T14:29:27.124-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",4,"Step-3","CARRIER2.14","Arr[0]"
2022-11-11T14:29:28.232-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",5,"Step-4","CARRIER2.14","Arr[0]"
2022-11-11T14:29:29.332-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",6,"Step-5","CARRIER2.14","Arr[0]"
2022-11-11T14:29:30.431-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",7,"Step-6","CARRIER2.14","Arr[0]"
2022-11-11T14:29:31.661-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",8,"Step-7","CARRIER2.14","Arr[0]"
2022-11-11T14:29:32.848-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",9,"Step-8","CARRIER2.14","Arr[0]"
2022-11-11T14:29:33.975-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",10,"Step-9","CARRIER2.14","Arr[0]"
2022-11-11T14:29:38.184-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",1,"Step-0","CARRIER2.16","Arr[0]"
2022-11-11T14:29:39.238-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",2,"Step-1","CARRIER2.16","Arr[0]"
2022-11-11T14:29:40.290-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",3,"Step-2","CARRIER2.16","Arr[0]"
2022-11-11T14:29:41.417-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",4,"Step-3","CARRIER2.16","Arr[0]"
2022-11-11T14:29:42.514-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",5,"Step-4","CARRIER2.16","Arr[0]"
2022-11-11T14:29:43.615-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",6,"Step-5","CARRIER2.16","Arr[0]"
2022-11-11T14:29:44.749-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",7,"Step-6","CARRIER2.16","Arr[0]"
2022-11-11T14:29:45.847-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",8,"Step-7","CARRIER2.16","Arr[0]"
2022-11-11T14:29:46.950-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",9,"Step-8","CARRIER2.16","Arr[0]"
2022-11-11T14:29:48.055-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",10,"Step-9","CARRIER2.16","Arr[0]"
2022-11-11T14:29:52.454-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",1,"Step-0","CARRIER2.18","Arr[0]"
2022-11-11T14:29:53.503-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",2,"Step-1","CARRIER2.18","Arr[0]"
2022-11-11T14:29:54.551-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",3,"Step-2","CARRIER2.18","Arr[0]"
2022-11-11T14:29:55.655-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",4,"Step-3","CARRIER2.18","Arr[0]"
2022-11-11T14:29:56.768-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",5,"Step-4","CARRIER2.18","Arr[0]"
2022-11-11T14:29:57.861-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",6,"Step-5","CARRIER2.18","Arr[0]"
2022-11-11T14:29:58.957-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",7,"Step-6","CARRIER2.18","Arr[0]"
2022-11-11T14:30:00.093-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",8,"Step-7","CARRIER2.18","Arr[0]"
2022-11-11T14:30:01.194-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",9,"Step-8","CARRIER2.18","Arr[0]"
2022-11-11T14:30:02.289-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",10,"Step-9","CARRIER2.18","Arr[0]"
2022-11-11T14:30:06.730-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",1,"Step-0","CARRIER2.20","Arr[0]"
2022-11-11T14:30:07.785-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",2,"Step-1","CARRIER2.20","Arr[0]"
2022-11-11T14:30:08.833-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",3,"Step-2","CARRIER2.20","Arr[0]"
2022-11-11T14:30:09.935-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",4,"Step-3","CARRIER2.20","Arr[0]"
2022-11-11T14:30:11.066-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",5,"Step-4","CARRIER2.20","Arr[0]"
2022-11-11T14:30:12.162-07:00,ModuleProcess:5:GeneralExecution-StepActive,"ProcessChamber1","LocalProcessJob0004","Arr[0]","RecipeCARRIER2","RecipeCARRIER2","Arr[0]",6,"Step-5","CARRIER2.20","Arr[0]"
